0.821171,1.0862,1.10221,0.701197,1.90215,41
0.889804,1.00146,0.68293,0.641998,1.99432,42
1.00028,0.912224,0.612618,0.60227,2.13004,43
1.17149,0.857687,1.20381,0.552367,2.30663,44
1.05064,0.806922,1.32614,0.534546,2.15076,45
0.916236,0.816689,1.5328,0.513612,2.01063,46
0.809714,0.43124,1.69807,1.64534,1.90073,47
0.813192,0.378842,1.66871,1.6388,1.9181,48
0.814356,0.383521,1.64727,0.487143,1.92793,49
0.806228,0.357346,1.63211,0.416261,1.93305,50
0.793095,0.322428,1.60753,0.36518,1.9214,51
0.785353,0.321251,1.56743,0.355522,1.96593,52
0.772597,0.317718,1.55135,0.325215,1.97189,53
0.755534,0.287497,1.55612,0.300819,1.95748,54
0.753023,0.294354,1.4979,0.289653,1.98024,55
0.742947,0.264127,1.51061,0.263092,1.98978,56
0.7402,0.281274,1.48716,0.266395,2.00495,57
0.735547,0.275454,1.45486,0.246551,2.01277,58
0.73434,0.284825,1.44397,0.208965,1.99253,59
0.696231,0.705731,1.44545,0.229213,2.02257,60
0.723964,0.711768,1.40066,0.237459,2.01046,61
0.269416,0.687703,1.39555,0.190922,2.04936,62
0.217707,0.671466,1.35002,0.190421,2.0483,63
0.227775,0.655853,1.34664,0.183533,2.06075,64
0.211743,0.671463,1.30907,0.177903,0.215651,65
0.200436,0.662172,1.30933,0.217448,0.184938,66
0.19824,0.643052,1.2877,1.24645,0.156881,67
0.206437,0.63684,1.26552,1.20991,0.145022,68
0.217374,0.639945,1.23984,1.22082,0.139994,69
0.206833,0.627857,1.20764,1.20933,0.126139,70
0.216372,0.611873,1.19615,1.17853,0.129494,71
0.241886,0.612031,1.17187,1.17532,0.12154,72
0.269333,0.590647,1.14409,1.13924,0.138851,73
0.595495,0.607029,1.14228,1.10975,0.125482,74
0.579666,0.581263,1.12038,1.09957,0.149015,75
0.578065,0.569569,1.09494,1.09734,0.176535,76
0.582165,0.560449,1.09152,1.06918,0.234537,77
0.561701,0.554045,1.07148,1.03072,2.16755,78
0.540368,0.547631,1.0465,1.00653,2.18565,79
0.531592,0.544425,1.01103,0.994239,2.19631,80
0.531701,0.515985,0.995787,0.976523,2.20378,81
0.523178,0.515657,0.98316,0.957516,2.20535,82
0.50343,0.510681,0.952325,0.955265,2.14958,83
0.493792,0.488859,0.937123,0.927013,2.10489,84
0.508486,0.503061,0.908054,0.910664,2.06102,85
0.471444,0.496591,0.899064,0.86671,2.00247,86
0.484946,0.474684,0.882868,0.887211,1.98243,87
0.476534,0.443079,0.848735,0.832571,1.92992,88
0.469718,0.457957,0.853936,0.817697,1.8901,89
0.47016,0.452673,0.802402,0.81396,1.84441,90
0.436892,0.451472,0.791155,0.796733,1.79865,91
0.433514,0.435025,0.795441,0.761262,1.7586,92
0.443043,0.412751,0.74857,0.756023,1.71717,93
0.422323,0.416127,0.748931,0.731382,1.65278,94
0.41949,0.401874,0.713369,0.694638,1.62186,95
0.423112,0.399195,0.699615,0.671002,1.57184,96
0.415294,0.377782,0.683674,0.661859,1.52157,97
0.404317,0.376858,0.663602,0.645232,1.47698,98
0.378274,0.368179,0.642705,0.635228,1.4414,99
0.372168,0.349122,0.618617,0.598552,1.4098,100
0.355046,0.347995,0.59936,0.599038,1.33897,101
0.363048,0.344546,0.573133,0.551048,1.29984,102
0.346938,0.337332,0.569369,0.53908,1.25755,103
